filename,chroma_stft,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
1392_222_070_30s,0.37928697,0.084844545,1716.6997817132387,2001.9101861956544,3730.49410887916,0.041341586747774765,-278.9521,149.76448,-24.490934,50.578957,16.582058,1.8139796,15.567204,-5.542313,3.930952,3.7287314,1.5818484,-0.3251598,-4.3525386,1.4080892,-0.80969805,-5.0737576,-2.4483268,2.0920923,-2.2401576,-2.3349423,2
1393_222_080_30s,0.3616879,0.09033015,1709.8400269677886,1988.2512678756354,3715.077535434404,0.0429203753869969,-275.18747,152.34984,-29.405197,50.920788,13.822085,1.897116,16.3831,-2.691713,3.9484553,2.5223517,3.2636325,-2.806226,-5.5149097,-1.6740193,-3.1623485,-3.5919294,-6.1435905,-0.20069247,-1.575944,-1.4328048,2
1394_222_090_30s,0.34167013,0.096112676,1743.1641563148062,1922.459061130747,3673.436120567676,0.04823666977070434,-257.33087,156.04707,-38.087868,44.19012,17.313318,1.63541,14.581953,2.9974558,5.446299,-1.1942568,1.9785314,-2.9909015,-4.0576544,-1.7746675,-4.743063,-2.632349,-8.1745,-4.2745824,-1.4700794,-1.0680559,2
1395_222_100_30s,0.40655354,0.07258381,1675.5808188202416,1989.153858252512,3742.285704243663,0.041593474869388546,-286.61295,148.68456,-23.523556,43.337883,21.528917,7.223007,17.107237,0.9533083,8.12719,2.9709742,-0.6886525,-1.2494339,-6.0349317,-3.0035214,-3.3865857,-5.647695,-5.4807987,-1.6235994,-1.4092348,-1.4227785,2
1396_222_110_30s,0.45069635,0.06370544,1624.4869757523425,2035.51929593954,3724.652477536039,0.03598731073432663,-308.7708,142.1954,-11.821969,42.827545,21.872551,15.741436,18.674664,-4.645424,10.41125,4.9311857,-1.8993763,3.505532,-2.8772168,0.68644017,-1.1105576,-7.710944,-3.9235866,-1.0649856,-3.1321046,-4.1246614,2
1397_222_120_30s,0.40978247,0.07890388,1790.1897853558737,2138.104292172153,4100.291872762674,0.04041245404411765,-279.28152,147.33371,-24.59865,48.990845,15.063572,13.707416,17.925947,-13.213836,9.345899,3.19837,-4.498675,4.001514,-2.1136904,2.811887,2.170112,-6.3463874,-3.9186933,-1.0826983,-6.09844,-5.102505,2
1398_222_130_30s,0.3817282,0.082303464,1866.303615691278,2106.411248749469,4080.9336564858263,0.04735402204672988,-270.29578,151.39294,-35.313435,50.90439,13.884701,8.890032,14.234205,-8.761746,12.107624,2.2281945,-3.4246185,-0.35536265,-3.8391023,0.3512373,-0.8942083,-4.200627,-5.5928254,-2.0178628,-5.2260423,-4.5714684,2
1399_222_140_30s,0.38660792,0.0825948,1724.1833994827853,1961.1178456906873,3683.5943924753287,0.04381984084752322,-266.77853,152.51442,-32.33481,45.950222,19.08406,4.066285,13.425937,-1.770854,9.198782,1.2194644,-3.095224,-1.4019732,-4.538934,-2.3476293,-1.5978966,-4.9622726,-8.213317,-2.674996,-2.5266018,-0.8409256,2
1400_222_150_30s,0.42389455,0.06714085,1689.8685475239997,1968.1209741699479,3626.169739714348,0.04122102814193111,-291.47977,146.44931,-25.091791,44.76681,25.053265,6.4267592,13.965518,-0.59033734,8.973866,3.5264504,-1.6448245,0.09736345,-5.2868814,-4.2196636,-3.728517,-7.640126,-7.2802706,-0.54225147,-0.76966,-0.7731042,2
1401_222_160_30s,0.45561633,0.06316364,1720.0801935227128,2116.9236452870377,3940.276173689048,0.0371023833567144,-301.9338,143.65968,-16.21823,49.011375,21.755527,13.080704,14.11892,-9.3287945,12.223604,3.87918,-2.266826,6.211066,-4.517963,-1.2281429,-2.6497495,-10.22972,-4.6430616,-0.56070983,-1.70975,-1.2840272,2
1402_222_170_30s,0.42013016,0.07511627,1821.82927003314,2133.4455027869208,4107.966826353279,0.04178451679808436,-279.8749,149.93416,-25.619473,47.915237,14.799061,9.562009,16.569944,-10.613958,7.6374097,2.9830232,-1.407204,2.6717498,-3.8323948,0.51026636,-3.1955097,-7.1030483,-2.7329373,-0.9316206,-3.785762,-4.1778708,2
1403_223_000_30s,0.41266975,0.06945758,1681.314852406816,2020.8806208660205,3479.278961276122,0.038563069913409444,-284.0558,166.8791,-33.765602,46.184772,10.993311,14.59099,13.569596,-2.0073743,8.069706,-8.854257,-3.0247543,-4.5161915,1.6251986,1.3795003,-4.897981,1.4539773,-9.874849,-4.8824835,-5.917571,-7.017182,2
1404_223_010_30s,0.47667128,0.056515798,1627.9958230133363,2052.98426164017,3423.8292965726587,0.03377303840944272,-310.601,159.47998,-25.359755,48.281242,16.411282,17.19433,16.736288,2.498356,8.66082,-5.8251643,0.8523027,1.1887298,6.2220764,-0.008941249,-5.178952,3.6991923,-8.292946,-6.5530686,-9.754881,-10.192292,2
1405_223_020_30s,0.51119447,0.052751735,1535.692147237257,2038.393134433402,3240.455405409491,0.028769100413602942,-332.36996,162.36746,-19.405693,51.892002,14.824314,18.86856,19.569082,4.5529566,7.017604,-6.718963,6.636316,4.232965,5.8368044,-1.0113542,-5.869704,7.0798044,-5.6115603,-6.637279,-8.373542,-8.221093,2
1406_223_030_30s,0.45233753,0.05939535,1660.5588790549068,2059.6861725330327,3456.512432275542,0.034732783172890865,-301.95398,150.46632,-18.827908,42.31506,15.011673,13.570211,17.599234,5.3885813,6.6164694,-5.1635003,2.5065362,1.2407308,4.151072,1.7932222,-3.8081176,3.6368532,-5.22734,-7.5046244,-8.091733,-6.582432,2
1407_223_040_30s,0.41987786,0.06889282,1746.4538491599333,2036.4587151856535,3578.303362489116,0.0410226166432856,-275.8349,157.66643,-31.070312,40.759132,11.896877,12.620195,15.408908,1.1570095,7.2872376,-6.586379,-0.1613983,-1.3175701,1.769984,2.1203172,-3.2901697,2.99897,-5.451233,-4.83788,-4.9128127,-4.794492,2
1408_223_050_30s,0.41618532,0.07055136,1710.3075045254373,2000.713389369887,3494.053871934259,0.04057874177631579,-272.1603,162.01396,-32.07868,38.426247,13.527223,14.554096,13.007438,-1.7821081,8.484175,-5.283081,-3.6636887,-3.7586439,3.888374,3.3261795,-2.9910073,2.3416753,-7.871985,-3.4718242,-2.8216064,-6.25219,2
1409_223_060_30s,0.47359508,0.06561611,1620.4987763976526,2004.3211059930234,3398.7877813286086,0.0348454053187887,-289.78107,170.21922,-34.152058,49.131584,16.228731,18.062357,10.328411,-4.2269187,11.989996,-4.7418184,-1.6742251,-3.24395,5.19631,2.4065084,-5.2946043,3.427658,-8.772817,-2.1931758,-3.1204474,-9.665851,2
1410_223_070_30s,0.50613034,0.05933386,1530.3450364279877,2021.3477496972243,3258.3636304542374,0.028123412708010834,-304.78836,159.91989,-22.665783,46.119934,23.276129,20.426384,10.983722,-1.8876436,11.456235,-0.5714508,0.37523213,0.2972877,8.213278,0.63114464,-4.6615553,4.884853,-9.505513,-4.570541,-5.270984,-12.8495865,2
1411_223_080_30s,0.4876242,0.06108645,1587.8747137622706,2053.232946569483,3373.2712689568016,0.03084656328608746,-297.51282,162.5219,-25.75644,46.44556,18.147074,18.891092,11.095852,-2.1825316,11.630231,-3.0330083,-1.0771745,-0.6125321,7.648733,0.9923619,-3.564859,4.77604,-11.515248,-4.0952196,-4.295387,-12.30229,2
1412_223_090_30s,0.42154664,0.07985794,1660.3878157566444,1999.5400454171295,3415.321014687742,0.03734293367840557,-258.54242,160.84085,-29.896933,35.978065,12.9160385,13.792069,14.7741375,-0.6055622,7.9991736,-4.126431,-2.1935525,-0.24151082,4.237015,0.6752589,-2.949628,2.0265694,-9.4560795,-5.188296,-4.7929506,-9.257895,2
1413_223_100_30s,0.3941083,0.077480294,1715.6526884388052,2003.274766493606,3510.120441448578,0.04053131197997291,-263.07864,157.51169,-29.00001,36.79874,11.691607,11.708946,16.39621,2.13828,6.312973,-6.404346,-0.56199545,-0.16689757,1.7700043,0.034185544,-5.305039,1.2376584,-5.8544188,-4.8936267,-4.3324256,-4.8933587,2
1414_223_110_30s,0.41147023,0.07348643,1712.7563895848357,1997.3163671809898,3578.2866959232297,0.03875411184210526,-272.62204,153.16895,-28.006971,39.958057,17.826363,9.366565,14.446198,4.0537267,5.733237,-4.4368734,3.397034,1.3386682,1.3611522,-1.0891527,-8.940376,0.20440984,-2.3835027,-5.8262,-5.415222,-2.4498405,2
1415_223_120_30s,0.456,0.050449632,1605.1594599263317,1960.2699002311417,3400.3127721071983,0.032114885170762386,-324.5432,159.46832,-28.698046,47.29701,23.860016,11.806811,16.661697,6.390923,6.3067136,-3.9386382,5.4184194,4.1923165,5.188599,-1.3614496,-11.140873,1.0573574,-0.99674785,-5.578102,-6.084242,-3.1561484,2
1416_223_130_30s,0.48247716,0.05080318,1543.057176926216,1956.7640563976042,3259.8469548181115,0.029457493832236843,-323.04837,165.58817,-28.546812,43.443382,19.49775,13.046829,16.109318,6.383797,8.781423,-5.2747498,4.9088054,6.316492,6.21514,-0.9381646,-8.433425,2.1724343,-3.99265,-5.07459,-4.8709674,-5.374795,2
1417_223_140_30s,0.43410513,0.06367665,1619.3143435141667,1944.6136865232802,3308.938324635981,0.03481384844233746,-291.83084,160.59425,-29.052637,34.484016,16.587334,11.551081,15.5175,3.6331134,7.846567,-3.9914126,-1.2343671,1.8466729,5.4177375,0.97828114,-3.098072,3.402295,-5.6313725,-5.4499164,-4.9715514,-7.1450953,2
1418_223_150_30s,0.40099385,0.07649673,1759.4015443259273,2029.8353562915406,3620.6864395377806,0.04113920701915635,-274.79837,158.62381,-34.42877,43.945293,14.172404,11.070285,12.793093,0.28497976,7.7351966,-8.040894,-3.1220403,-2.3976111,4.1798625,4.995265,-0.24661037,4.351923,-8.0104885,-5.2553577,-4.793763,-7.7098837,2
1419_223_160_30s,0.41185698,0.075807035,1744.8774811925036,2015.1262872884581,3624.628082369872,0.04028679342830882,-282.09863,154.55147,-33.55287,49.220062,21.766018,11.740376,9.705029,-2.5395658,7.9415894,-5.413508,-2.971199,-3.9653656,1.6675057,3.9719748,-0.8298639,3.741818,-6.6594806,-6.6680245,-6.5048103,-6.796055,2
1420_223_170_30s,0.45296773,0.06457951,1706.1106658418578,2024.7684344677464,3607.7448511271286,0.036814592202012386,-298.1381,157.78247,-34.27789,52.938904,25.872366,13.788742,10.284293,-1.7812768,6.487089,-5.428968,0.7856899,-1.6008569,3.1439168,1.7933062,-4.6747403,3.4147265,-6.2711053,-5.17914,-5.115343,-7.4723673,2
1421_223_180_30s,0.48031956,0.053893186,1567.7074759719528,1964.7122932250393,3294.430079032024,0.030651175200754645,-313.16095,167.87239,-31.591915,43.42321,23.184034,16.108475,11.821085,1.4682393,7.1521306,-3.7816906,3.1854765,1.4425281,6.8038864,-1.897521,-6.966514,5.4131465,-5.7263665,-2.1923962,-4.4151073,-9.629298,2
1422_224_000_30s,0.4142283,0.12227184,1339.760133950817,1450.7910237688484,2789.449799245356,0.035981452871033284,-288.93594,210.40291,-6.8468246,21.683317,31.448618,-11.520872,9.1869335,10.717051,-11.732424,6.3378277,10.672649,-6.75674,-1.0906708,-1.5307895,-4.9756517,5.6777973,0.20846255,-5.03166,3.8910055,-0.056981422,2
1423_224_010_30s,0.4258637,0.12916417,904.6347836709585,1097.442696638216,1885.6802642160894,0.028819742586590556,-260.21844,193.58292,11.813547,22.762491,36.310555,-0.93356633,5.0262914,9.57814,-4.515524,8.018698,12.129462,-3.568608,-2.3232944,-0.86576855,-4.2244554,1.520326,0.072254725,-3.1373363,0.9797909,-1.7556365,2
1424_224_020_30s,0.45107982,0.12793997,744.3691756073671,977.2342791729194,1486.9493419540925,0.021884032447271672,-278.79996,190.29861,28.684792,19.881256,33.1117,6.0474977,3.034196,6.8679857,1.919557,12.06753,14.11575,-0.5138743,-3.4005506,-1.1875781,-3.725039,-0.94730175,1.8501238,0.010703072,-1.140365,-2.5823224,2
1425_224_030_30s,0.48084888,0.15342583,851.2109562080424,1153.0368769737227,1724.1812407785894,0.022335087920859132,-249.67601,199.94617,9.518933,18.022566,38.601624,1.0851146,-0.6425468,9.734309,3.4996052,10.692977,12.520936,0.5161186,0.29067025,-0.74609053,-4.777707,2.0262694,4.1314096,-2.0715153,-2.4904268,-2.8271537,2
1426_224_040_30s,0.4815553,0.16099225,901.7899354594838,1167.3731981942317,1936.5966229985004,0.024322604247291022,-237.04457,200.95624,1.4187292,16.50939,45.90375,3.8899417,-4.334394,6.611656,2.787139,10.039262,11.980945,0.41235107,0.9148739,1.3264927,-4.2612057,1.420834,5.4100733,0.4474284,-0.35143617,-2.8261232,2
1427_224_050_30s,0.46435538,0.18370552,1058.2691909317198,1276.460675962011,2318.252648510062,0.03159448015431501,-215.98996,209.19197,-10.494444,21.033379,42.175236,-5.654643,-1.2659084,8.28528,-1.3110763,9.916648,9.605273,-4.383509,2.5227356,1.3555961,-4.4632564,6.055882,4.287612,-2.2354605,2.1597865,-1.9414848,2
1428_224_060_30s,0.4539386,0.19062075,1111.6024160580087,1307.093270038827,2431.093632842734,0.03373656848635836,-200.2529,208.14377,-15.508983,22.01992,42.4708,-8.344368,1.2848171,10.04224,-5.0702724,6.98976,7.8916764,-6.3378105,2.172296,2.490141,-3.5502954,6.06513,4.115135,-2.5049665,0.6728995,-3.2423038,2
1429_224_070_30s,0.445073,0.18851964,1115.6850204222912,1310.4397393120523,2476.685023824497,0.033426101731811146,-203.7814,207.53108,-17.289234,21.981316,46.11496,-4.838719,0.6294759,7.8167124,-5.961968,6.7333903,7.394619,-7.2215285,1.4970943,2.6074116,-4.035922,4.5610523,3.2117152,-3.8296912,-0.4413298,-2.3850362,2
1430_224_080_30s,0.46169192,0.16825402,952.3254995338976,1228.776977361815,2026.6210786329334,0.025712996444465945,-225.05618,201.2165,-2.6817713,22.138195,44.116684,0.6524937,1.6556281,6.265484,-4.434784,5.4821606,7.023383,-3.753802,-0.9593464,2.4462886,0.54261655,1.1243579,1.8432995,-0.17360184,-2.7298763,-4.8890705,2
1431_224_090_30s,0.44827452,0.17575555,980.0005354870594,1267.559299900491,2075.054119098297,0.02610792980843653,-221.69601,200.03447,-2.7087834,24.414152,41.138317,-1.3345454,3.1361535,4.747363,-4.577063,8.291723,7.0956,-2.5828495,2.1454685,0.22274412,-1.0942396,5.6871724,2.9458487,-2.1762354,-1.4032283,-5.2307506,2
1432_224_100_30s,0.4628549,0.18374799,946.7797323526623,1268.1604387242944,1935.73829485536,0.02417899211493808,-219.46202,202.50269,-1.6233094,23.817026,38.293198,-2.5156012,4.782661,6.4953227,-2.9335222,8.142825,6.982307,-1.4650061,1.8448577,1.3917669,0.91912127,5.1182375,2.0973644,-1.6031824,-0.6225717,-4.475923,2
1433_224_110_30s,0.48206273,0.18864621,947.9446104443479,1260.7219401318976,1956.9131668138061,0.02416085163506192,-215.30742,202.1622,-1.4115798,21.970076,37.012527,-4.498957,2.43308,10.130355,1.2011343,8.88384,9.470953,0.002056535,1.9885203,1.40062,-2.4716804,3.5994568,3.9120462,-3.3524265,-2.7749286,-2.9501421,2
1434_224_120_30s,0.4648152,0.18594909,1055.037848832902,1287.475100196244,2269.2446115216235,0.0313947459123452,-212.16634,205.83229,-9.006195,20.290312,38.65329,-7.7763114,2.642345,13.040293,-0.6318963,10.855753,11.981722,-4.6875052,0.69078887,2.8955832,-2.7237961,5.145557,3.7914057,-3.1239026,0.4848615,-2.3257768,2
1435_224_130_30s,0.4440259,0.18476152,1168.0619136510654,1366.5164603946857,2576.659419293005,0.03649543313419118,-204.39351,205.25517,-14.397833,23.545118,39.0219,-10.309955,-0.034787014,10.139494,-1.59955,10.184864,9.512829,-7.1327972,1.3611107,3.375322,-3.9402618,4.538021,3.7208142,-3.0911052,0.11661067,-1.7660933,2
1436_224_140_30s,0.4515459,0.19278629,1179.5460352304028,1358.851872051572,2624.2424648981714,0.03616191285313467,-195.60141,209.11116,-20.901937,23.331444,44.200047,-10.769985,-1.337378,10.3318815,-5.639764,5.508204,9.451246,-4.9665136,2.4362192,1.9341586,-6.142758,4.64247,3.3419597,-5.003083,-0.15821673,-2.0378559,2
1437_224_150_30s,0.45725805,0.1827617,1072.2065258799464,1337.9701105855272,2306.0443889984035,0.029440676095684983,-207.63054,204.86198,-12.368066,26.462261,41.82071,-8.656351,2.4809139,8.495784,-6.4272346,7.968804,10.211844,-5.309169,0.51279587,1.4229858,-5.4064555,2.8632708,2.4552202,-4.1958547,0.6182204,-1.9465415,2
1438_224_160_30s,0.47623655,0.16788922,969.9607791793828,1316.1610376975757,2022.6711025178986,0.024709034261319658,-227.1825,197.6899,-1.2937722,29.154575,41.07322,-4.9873357,5.0983872,10.464657,-6.7286716,5.8481035,14.24372,-0.815592,-1.9165797,0.122402035,-3.3916965,2.8396416,0.9918381,-4.313377,0.63455784,-3.247866,2
1439_224_170_30s,0.45900965,0.1709726,975.4730242733156,1314.9209899621048,2025.904416299826,0.025238887444369196,-224.18922,200.03021,-2.4612603,29.39019,40.51982,-6.711466,3.1477911,8.31991,-3.6928027,8.7635765,10.431968,-1.4927297,0.90388566,0.13297898,-2.1797893,5.266987,2.9439201,-3.0725448,-0.70830154,-3.9809902,2
1440_224_180_30s,0.47247037,0.17288709,947.5781135426571,1281.1741831185486,1968.871427837171,0.0241812596749226,-228.06816,201.2335,-2.8515604,24.98344,41.434532,-3.6443846,3.4141886,10.159646,-2.0599756,8.951394,12.178086,0.7147462,2.1411967,-0.6315473,-4.2932515,4.9401407,3.641581,-3.4837232,-1.0973557,-3.4600244,2
1441_224_190_30s,0.47539118,0.16667728,971.1732999803365,1279.5787253376625,2037.13768170714,0.0257284914376935,-227.01683,204.68858,-4.454945,23.598156,39.327244,-6.2977486,3.5085287,11.069271,0.30878708,10.829811,9.143651,-1.2655765,2.949128,-0.24870348,-3.4119673,4.898684,4.204536,-1.1568594,-0.13253284,-3.3447235,2
1442_225_000_30s,0.39947912,0.044344693,1951.4648418370534,2167.8350463110696,4049.74217842976,0.04902861509529799,-318.39023,142.13242,-30.85215,43.39899,21.954227,8.193565,12.044866,-2.822111,3.955385,-3.4524212,-1.3806905,-2.1501427,-3.3771164,3.9343152,2.4088786,-3.0673583,-8.446121,-5.0360093,-6.403775,-5.293066,2
1443_225_010_30s,0.43141714,0.051360082,1855.1508719782016,2121.312358157985,3968.667668676229,0.0449545656564435,-300.39633,147.7435,-29.013094,54.02484,22.24671,10.55768,12.823953,-5.0499935,7.8289375,0.26549992,0.18256238,-2.388875,-3.7314684,3.9464417,0.936096,-8.130891,-15.276573,-9.505948,-7.5529127,-0.1913084,2
1444_225_020_30s,0.4366686,0.07119502,1865.709597782047,2189.3330899082,4094.891905415538,0.04067171173568111,-270.87717,155.17795,-34.61567,56.48353,12.930667,12.931245,15.976466,-5.324663,11.588185,-0.7486279,0.2915692,-4.871772,-6.6148562,2.890235,0.024912264,-6.625656,-16.041433,-9.160848,-5.334753,2.7677388,2
1445_225_030_30s,0.35711685,0.09192498,1852.3469862076258,2052.5205494168226,3915.542989913893,0.04598290410942337,-240.33514,164.86143,-46.113827,51.153023,10.098805,6.169912,14.5356655,-3.6190012,11.441543,-0.7569,-0.018011702,-7.4107957,-8.883448,1.5202042,-1.3741634,-4.1544466,-12.599043,-7.111407,-1.3803272,4.9446836,2
1446_225_040_30s,0.36662415,0.09105527,1903.8131051480952,2058.639776579395,3951.4594393987036,0.04949913379208591,-232.46855,165.77654,-50.924606,50.041748,10.143051,7.580911,15.256848,-2.8365903,10.800317,-4.1998553,0.32042304,-4.343748,-7.401021,1.1942877,-1.8875281,-3.116451,-11.20849,-4.661097,0.7737837,3.0813243,2
1447_225_050_30s,0.39626607,0.077417426,1933.9154610746236,2119.2993245033595,4105.750173090412,0.04836781032314241,-249.2558,160.24728,-47.47257,53.68167,13.384459,9.643647,15.535854,-2.7851174,11.814911,-5.011831,-2.6451118,-4.865679,-6.9329042,1.8157853,0.07911174,-2.1393793,-10.43045,-4.17625,-0.56036395,1.2814416,2
1448_225_060_30s,0.45621717,0.059620157,1904.1819076248878,2202.037537096118,4160.091511162442,0.04330963985100619,-278.33456,148.76526,-33.81746,57.607258,18.69792,14.837229,15.569382,-4.451825,10.386837,-3.8378687,-1.8333253,-3.64399,-5.8613057,2.4313004,-0.12049908,-5.604815,-11.829156,-5.54433,-5.1304393,-1.264125,2
1449_225_070_30s,0.42018384,0.06509507,1901.225162647699,2210.6469012454413,4211.64119944853,0.043536395849458204,-275.59863,151.07076,-33.991024,58.2824,14.005014,13.075233,16.331022,-4.766923,11.106193,-3.6800103,-3.284715,-5.745418,-6.727081,2.3358104,-0.10832713,-6.7977033,-14.373788,-7.1876526,-5.845285,1.5110347,2
1450_225_080_30s,0.37430036,0.08329848,1913.0033194912567,2088.1444308534533,4034.633936453899,0.050002154181985295,-251.5215,161.0611,-47.074776,52.652325,8.774164,10.80391,16.00369,-5.93991,8.413543,-5.9501147,-1.4900037,-6.439293,-6.589401,5.2969403,1.2043446,-4.8845572,-12.30629,-6.350184,-6.750072,0.74835277,2
